speaker	phone	vowel	duration	ceiling	variance	F1	F2	F3	F1Bk	F2Bk	F3Bk	start	word	filename	status
PSX	á	a	0.208	5350	0.312	760	1765	2860	6.97	12.07	15.31	434.570	gʷáʦi	archi-phon-2006-PSX-2-stops	Auto
PSX	i	i	0.086	6860	0.068	361	2663	3384	3.72	14.83	16.46	434.980	gʷáʦi	archi-phon-2006-PSX-2-stops	Auto
PSX	á	a	0.201	6350	0.397	709	1773	2993	6.61	12.10	15.62	444.249	gʷás	archi-phon-2006-PSX-2-stops	Auto
PSX	á	a	0.190	5150	0.236	743	1681	2814	6.86	11.75	15.20	445.298	gʷás	archi-phon-2006-PSX-2-stops	Auto
PSX	é	e	0.277	6850	0.116	529	2166	2927	5.20	13.43	15.47	448.042	ʦʼégʷdutʰ	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	0.185	5850	0.870	427	1422	3186	4.32	10.67	16.05	448.529	ʦʼégʷdutʰ	archi-phon-2006-PSX-2-stops	Auto
PSX	é	e	0.165	6850	0.068	440	2334	3256	4.44	13.93	16.20	449.353	ʦʼégʷdutʰ	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	0.109	4650	0.086	366	1686	2941	3.76	11.77	15.50	449.715	ʦʼégʷdutʰ	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	0.149	5810	0.086	460	767	3131	4.61	7.02	15.93	453.711	kʰukʰú	archi-phon-2006-PSX-2-stops	Auto
PSX	ú	u	0.322	5550	0.270	436	889	3310	4.40	7.83	16.31	453.998	kʰukʰú	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	0.097	5850	0.367	424	910	2911	4.29	7.96	15.43	454.918	kʰukʰú	archi-phon-2006-PSX-2-stops	Auto
PSX	ú	u	0.374	4650	4.370	424	937	2359	4.29	8.13	14.00	455.132	kʰukʰú	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	0.159	5110	0.184	475	1482	2871	4.74	10.94	15.34	458.423	sːukʰú	archi-phon-2006-PSX-2-stops	Auto
PSX	ú	u	0.272	4910	0.475	385	863	2040	3.93	7.67	13.03	458.734	sːukʰú	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	0.134	5750	0.090	443	1273	2736	4.46	9.97	15.01	470.850	sːukʰú	archi-phon-2006-PSX-2-stops	Auto
PSX	ú	u	0.216	5830	0.256	438	897	3195	4.42	7.88	16.07	471.108	sːukʰú	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	0.096	5850	0.225	443	1515	2847	4.46	11.08	15.28	472.069	sːukʰṹ	archi-phon-2006-PSX-2-stops	Auto
PSX	ṹ	u	0.149	4670	0.127	380	835	2379	3.89	7.49	14.06	472.257	sːukʰṹ	archi-phon-2006-PSX-2-stops	Auto
PSX	ó	o	0.243	5410	0.378	530	1240	3010	5.21	9.81	15.66	475.655	lːókʰ	archi-phon-2006-PSX-2-stops	Auto
PSX	ó	o	0.138	5390	0.151	471	1166	2770	4.71	9.43	15.09	476.981	lʲókʰ	archi-phon-2006-PSX-2-stops	Auto
PSX	é	e	0.087	5730	0.008	427	2430	3044	4.32	14.20	15.74	482.049	héikʰɐlʲa	archi-phon-2006-PSX-2-stops	Auto
PSX	i	i	0.194	6120	0.017	422	2585	3221	4.27	14.62	16.13	482.136	héikʰɐlʲa	archi-phon-2006-PSX-2-stops	Auto
PSX	ɐ	ɐ	0.085	6350	0.164	597	2054	2963	5.75	13.07	15.55	482.476	héikʰɐlʲa	archi-phon-2006-PSX-2-stops	Auto
PSX	a	a	0.334	5230	1.536	758	1705	3018	6.96	11.84	15.68	482.632	héikʰɐlʲa	archi-phon-2006-PSX-2-stops	Auto
PSX	íː	i	0.222	6880	0.015	382	2803	3660	3.91	15.18	17.00	483.566	híːkʰɐlʲa	archi-phon-2006-PSX-2-stops	Auto
PSX	ɐ	ɐ	0.073	6350	0.060	568	2091	3024	5.53	13.20	15.69	483.952	híːkʰɐlʲa	archi-phon-2006-PSX-2-stops	Auto
PSX	a	a	0.351	5370	1.358	802	1802	3003	7.26	12.21	15.65	484.091	híːkʰɐlʲa	archi-phon-2006-PSX-2-stops	Auto
PSX	áˤ	a	0.157	5110	0.060	865	1798	2754	7.68	12.19	15.05	487.976	kʰˤáˤrˤʃːˤiˤ	archi-phon-2006-PSX-2-stops	Auto
PSX	iˤ	i	0.221	6280	1.230	412	2360	3516	4.19	14.01	16.73	488.425	kʰˤáˤrˤʃːˤiˤ	archi-phon-2006-PSX-2-stops	Auto
PSX	áˤ	a	0.158	5850	0.056	880	1697	2635	7.78	11.81	14.75	489.335	kʰˤáˤrˤʃːˤiˤ	archi-phon-2006-PSX-2-stops	Auto
PSX	iˤ	i	0.187	5400	0.194	389	2656	3143	3.97	14.81	15.96	489.779	kʰˤáˤrˤʃːˤiˤ	archi-phon-2006-PSX-2-stops	Auto
PSX	á	a	0.279	6350	0.700	877	1804	3175	7.76	12.21	16.03	494.793	qχːʷán	archi-phon-2006-PSX-2-stops	Auto
PSX	á	a	0.168	6030	0.723	663	1620	3030	6.26	11.51	15.71	496.062	qχːʷán	archi-phon-2006-PSX-2-stops	Auto
PSX	á	a	0.131	5150	0.149	934	1527	2965	8.12	11.13	15.56	527.856	kʰʷám	archi-phon-2006-PSX-2-stops	Auto
PSX	í	i	0.173	7040	0.069	347	2563	3174	3.58	14.56	16.02	607.597	kʰʷíʦʼ	archi-phon-2006-PSX-2-stops	Auto
PSX	í	i	0.185	6740	0.047	317	2699	3336	3.29	14.92	16.37	631.269	qχːʷíri	archi-phon-2006-PSX-2-stops	Auto
PSX	i	i	0.156	6940	0.072	370	2906	3366	3.79	15.42	16.43	631.490	qχːʷíri	archi-phon-2006-PSX-2-stops	Auto
PSX	í	i	0.121	6820	0.102	432	2453	3174	4.36	14.27	16.02	696.574	qχːʷíri	archi-phon-2006-PSX-2-stops	Auto
PSX	i	i	0.137	6100	0.287	371	2597	3177	3.80	14.66	16.03	696.741	qχːʷíri	archi-phon-2006-PSX-2-stops	Auto
PSX	á	a	0.147	5170	0.391	868	1622	2885	7.70	11.52	15.37	815.622	mákʰʷ	archi-phon-2006-PSX-2-stops	Auto
PSX	á	a	0.145	5450	0.225	758	1588	2944	6.96	11.38	15.51	817.586	mákʰʷ	archi-phon-2006-PSX-2-stops	Auto
PSX	ó	o	0.119	5530	0.073	495	927	3236	4.91	8.07	16.16	820.759	kʼób	archi-phon-2006-PSX-2-stops	Auto
PSX	ó	o	0.163	4850	0.045	471	1028	3129	4.71	8.67	15.93	822.140	kʼób	archi-phon-2006-PSX-2-stops	Auto
PSX	á	a	0.245	6350	0.040	828	1718	2972	7.43	11.89	15.58	827.485	ákʼàs	archi-phon-2006-PSX-2-stops	Auto
PSX	à	a	0.102	5150	0.055	768	1807	2868	7.03	12.23	15.33	827.858	ákʼàs	archi-phon-2006-PSX-2-stops	Auto
PSX	á	a	0.252	5330	0.324	851	1716	3121	7.59	11.89	15.91	828.654	ákʼàs	archi-phon-2006-PSX-2-stops	Auto
PSX	à	a	0.093	5890	0.147	768	1809	3018	7.03	12.23	15.68	829.041	ákʼàs	archi-phon-2006-PSX-2-stops	Auto
PSX	ó	o	0.259	5230	0.022	435	923	3038	4.39	8.05	15.72	835.928	ówkʼàs	archi-phon-2006-PSX-2-stops	Auto
PSX	à	a	0.092	6350	0.359	737	1793	2917	6.81	12.17	15.45	836.394	ówkʼàs	archi-phon-2006-PSX-2-stops	Auto
PSX	ó	o	0.305	5670	0.091	446	950	3109	4.49	8.21	15.88	836.813	ówkʼàs	archi-phon-2006-PSX-2-stops	Auto
PSX	à	a	0.124	5690	0.209	715	1769	2764	6.66	12.08	15.08	837.277	ówkʼàs	archi-phon-2006-PSX-2-stops	Auto
PSX	á	a	0.242	6350	0.061	795	1812	3068	7.22	12.24	15.79	837.666	árkʼàs	archi-phon-2006-PSX-2-stops	Auto
PSX	à	a	0.107	5850	0.042	817	1844	3011	7.36	12.36	15.66	838.149	árkʼàs	archi-phon-2006-PSX-2-stops	Auto
PSX	á	a	0.167	6350	0.049	732	1787	3046	6.77	12.15	15.74	838.460	árkʼàs	archi-phon-2006-PSX-2-stops	Auto
PSX	à	a	0.062	5150	0.047	689	1850	2690	6.46	12.38	14.89	838.797	árkʼàs	archi-phon-2006-PSX-2-stops	Auto
PSX	í	i	0.127	6220	0.575	462	2414	2956	4.63	14.16	15.54	842.242	χːíkʼ	archi-phon-2006-PSX-2-stops	Auto
PSX	í	i	0.158	5900	0.420	469	2062	2877	4.69	13.10	15.35	843.387	χːíkʼ	archi-phon-2006-PSX-2-stops	Auto
PSX	ó	o	0.114	4850	0.622	446	942	2149	4.48	8.17	13.38	852.844	qóŋkʼ	archi-phon-2006-PSX-2-stops	Auto
PSX	ó	o	0.089	5210	0.068	450	1046	2581	4.53	8.78	14.61	854.054	qóŋkʼ	archi-phon-2006-PSX-2-stops	Auto
PSX	óˤ	o	0.298	4910	0.033	633	1279	2052	6.04	10.00	13.07	860.566	kʼˤóˤpʰˤiˤ	archi-phon-2006-PSX-2-stops	Auto
PSX	iˤ	i	0.381	5800	0.338	406	2472	3313	4.13	14.32	16.32	860.965	kʼˤóˤpʰˤiˤ	archi-phon-2006-PSX-2-stops	Auto
PSX	óˤ	o	0.148	4850	0.107	623	1253	2071	5.96	9.88	13.13	861.666	kʼˤóˤpʰˤiˤ	archi-phon-2006-PSX-2-stops	Auto
PSX	iˤ	i	0.165	5560	0.609	661	2546	3142	6.25	14.52	15.96	861.941	kʼˤóˤpʰˤiˤ	archi-phon-2006-PSX-2-stops	Auto
PSX	á	a	0.131	5190	0.101	704	1590	2809	6.57	11.39	15.19	868.400	kʼʷántʼ	archi-phon-2006-PSX-2-stops	Auto
PSX	á	a	0.126	5150	0.316	799	1656	2979	7.24	11.65	15.59	869.745	kʼʷántʼ	archi-phon-2006-PSX-2-stops	Auto
PSX	á	a	0.235	6110	0.112	764	1723	2985	7.00	11.91	15.60	976.792	mákʼʷᵊ	archi-phon-2006-PSX-2-stops	Auto
PSX	á	a	0.294	5930	0.222	786	1630	3113	7.15	11.55	15.89	978.159	mákʼʷ	archi-phon-2006-PSX-2-stops	Auto
PSX	i	i	0.146	6180	0.009	461	2494	3039	4.63	14.38	15.73	993.640	ʧʼiníkʼʷ	archi-phon-2006-PSX-2-stops	Auto
PSX	í	i	0.151	7100	0.075	357	2739	3417	3.68	15.02	16.53	993.892	ʧʼiníkʼʷ	archi-phon-2006-PSX-2-stops	Auto
PSX	i	i	0.066	5900	0.011	448	2546	3066	4.51	14.52	15.79	994.836	ʧʼiníkʼʷ	archi-phon-2006-PSX-2-stops	Auto
PSX	í	i	0.121	6580	0.100	428	2750	3218	4.33	15.04	16.12	994.994	ʧʼiníkʼʷ	archi-phon-2006-PSX-2-stops	Auto
PSX	áˤ	a	0.134	5850	0.151	925	1685	2754	8.06	11.77	15.06	1003.559	kʼʷˤáˤhˤ	archi-phon-2006-PSX-2-stops	Auto
PSX	áˤ	a	0.118	5110	0.218	830	1539	2446	7.45	11.18	14.25	1004.720	kʼʷˤáˤhˤ	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	0.145	5010	0.051	469	1016	2702	4.69	8.60	14.92	1007.201	mukːúlʲ	archi-phon-2006-PSX-2-stops	Auto
PSX	ú	u	0.135	5850	1.068	394	864	3069	4.02	7.68	15.79	1007.520	mukːúlʲ	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	0.119	4850	0.225	445	874	2660	4.48	7.74	14.82	1008.235	mukːúlʲ	archi-phon-2006-PSX-2-stops	Auto
PSX	ú	u	0.110	5210	0.102	436	1051	3073	4.40	8.80	15.80	1008.498	mukːúlʲ	archi-phon-2006-PSX-2-stops	Auto
PSX	á	a	0.171	5990	0.097	830	1900	3164	7.45	12.56	16.00	1020.298	sárkːàs	archi-phon-2006-PSX-2-stops	Auto
PSX	à	a	0.122	6110	0.347	783	2039	3008	7.13	13.03	15.66	1020.775	sárkːàs	archi-phon-2006-PSX-2-stops	Auto
PSX	á	a	0.105	6350	0.032	823	1886	3162	7.40	12.51	16.00	1021.686	sárkːàs	archi-phon-2006-PSX-2-stops	Auto
PSX	à	a	0.070	5270	0.035	644	1922	2753	6.13	12.63	15.05	1022.038	sárkːàs	archi-phon-2006-PSX-2-stops	Auto
PSX	ã́ˤ	a	0.114	5710	0.209	618	1727	2404	5.92	11.93	14.13	1026.884	nɦˤã́ˤŋˤkːurᵊ	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	0.104	5010	0.009	513	1289	2738	5.07	10.05	15.01	1027.262	nɦˤã́ˤŋˤkːurᵊ	archi-phon-2006-PSX-2-stops	Auto
PSX	áˤ	a	0.116	5850	0.119	921	1621	2431	8.03	11.51	14.21	1027.932	hˤáˤŋˤkːur	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	0.111	5730	0.174	448	1091	2652	4.50	9.03	14.80	1028.346	hˤáˤŋˤkːur	archi-phon-2006-PSX-2-stops	Auto
PSX	áˤ	a	0.175	5290	2.057	735	1700	2314	6.80	11.83	13.87	1029.339	hˤáˤŋˤkːur	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	0.136	4850	0.475	481	1148	2800	4.79	9.34	15.17	1029.779	hˤáˤŋˤkːur	archi-phon-2006-PSX-2-stops	Auto
PSX	áˤ	a	0.111	5770	0.133	1023	1649	2524	8.65	11.63	14.46	1030.484	hˤáˤŋˤkːor	archi-phon-2006-PSX-2-stops	Auto
PSX	o	o	0.123	5850	0.048	468	1112	2721	4.68	9.14	14.97	1030.834	hˤáˤŋˤkːor	archi-phon-2006-PSX-2-stops	Auto
PSX	á	a	0.234	5630	0.116	967	1809	2787	8.32	12.23	15.14	1037.622	ákːʷa	archi-phon-2006-PSX-2-stops	Auto
PSX	a	a	0.274	5530	0.309	819	1738	3160	7.38	11.97	15.99	1038.092	ákːʷa	archi-phon-2006-PSX-2-stops	Auto
PSX	á	a	0.187	6350	0.250	853	1734	3094	7.60	11.95	15.85	1038.818	ákːʷa	archi-phon-2006-PSX-2-stops	Auto
PSX	a	a	0.273	5190	0.236	873	1636	2859	7.73	11.57	15.31	1039.173	ákːʷa	archi-phon-2006-PSX-2-stops	Auto
PSX	í	i	0.315	5900	3.447	381	2401	3022	3.90	14.12	15.69	1041.886	írkːʷa	archi-phon-2006-PSX-2-stops	Auto
PSX	a	a	0.324	6290	2.250	727	1685	3202	6.74	11.77	16.08	1042.562	írkːʷa	archi-phon-2006-PSX-2-stops	Auto
PSX	í	i	0.238	6680	0.151	431	2659	3066	4.35	14.82	15.79	1042.966	írkːʷa	archi-phon-2006-PSX-2-stops	Auto
PSX	a	a	0.227	5190	0.285	820	1620	2887	7.38	11.51	15.38	1043.455	írkːʷa	archi-phon-2006-PSX-2-stops	Auto
