speaker	vowel	phone	time	duration	F1	F2	F3	ceiling	F1Bk	F2Bk	F3Bk	filename	status
PSX	a	á	317.690	0.182	807	1679	3152	5500	7.29	11.73	15.97	archi-phon-2006-PSX-2-stops	Auto
PSX	a	á	336.397	0.189	799	1857	3387	5500	7.22	12.40	16.44	archi-phon-2006-PSX-2-stops	Auto
PSX	a	á	337.566	0.172	929	1728	2684	5500	7.77	11.89	14.63	archi-phon-2006-PSX-2-stops	Auto
PSX	a	á	354.676	0.507	790	1857	3067	5500	7.17	12.40	15.79	archi-phon-2006-PSX-2-stops	Auto
PSX	a	á	355.816	0.237	819	1848	3305	5500	7.36	12.37	16.29	archi-phon-2006-PSX-2-stops	Auto
PSX	a	á	371.734	0.252	861	1750	3015	5500	7.66	12.02	15.67	archi-phon-2006-PSX-2-stops	Auto
PSX	a	á	372.793	0.250	916	1825	3151	5500	7.92	12.26	15.97	archi-phon-2006-PSX-2-stops	Auto
PSX	a	á	433.416	0.225	712	1800	2700	5500	6.62	12.20	14.88	archi-phon-2006-PSX-2-stops	Auto
PSX	a	á	434.570	0.208	757	1891	2918	5500	6.95	12.51	15.44	archi-phon-2006-PSX-2-stops	Auto
PSX	a	á	444.249	0.201	790	1836	2965	5500	7.18	12.31	15.55	archi-phon-2006-PSX-2-stops	Auto
PSX	a	á	445.298	0.191	767	1677	2838	5500	7.02	11.72	15.25	archi-phon-2006-PSX-2-stops	Auto
PSX	a	á	494.793	0.279	958	1656	2750	5500	8.24	11.64	14.95	archi-phon-2006-PSX-2-stops	Auto
PSX	a	á	496.062	0.168	735	1552	2901	5500	6.71	11.21	15.37	archi-phon-2006-PSX-2-stops	Auto
PSX	a	á	527.856	0.131	934	1496	3023	5500	8.10	10.99	15.68	archi-phon-2006-PSX-2-stops	Auto
PSX	a	á	815.622	0.148	704	1548	2808	5500	6.55	11.21	15.19	archi-phon-2006-PSX-2-stops	Auto
PSX	a	á	817.586	0.145	686	1546	2893	5500	6.43	11.20	15.39	archi-phon-2006-PSX-2-stops	Auto
PSX	a	á	827.485	0.245	854	1704	3046	5500	7.61	11.84	15.74	archi-phon-2006-PSX-2-stops	Auto
PSX	a	à	827.858	0.102	756	1743	2829	5500	6.95	11.98	15.24	archi-phon-2006-PSX-2-stops	Auto
PSX	a	á	828.654	0.252	840	1720	3146	5500	7.49	11.90	15.96	archi-phon-2006-PSX-2-stops	Auto
PSX	a	à	829.041	0.094	706	1795	2783	5500	6.58	12.18	15.12	archi-phon-2006-PSX-2-stops	Auto
PSX	a	à	836.394	0.092	741	1800	2663	5500	6.84	12.19	14.76	archi-phon-2006-PSX-2-stops	Auto
PSX	a	à	837.277	0.125	712	1749	2669	5500	6.62	12.00	14.83	archi-phon-2006-PSX-2-stops	Auto
PSX	a	á	837.666	0.242	800	1790	3040	5500	7.24	12.16	15.73	archi-phon-2006-PSX-2-stops	Auto
PSX	a	à	838.149	0.107	799	1795	2504	5500	7.24	12.18	14.39	archi-phon-2006-PSX-2-stops	Auto
PSX	a	á	838.460	0.167	764	1729	2811	5500	7.00	11.93	15.16	archi-phon-2006-PSX-2-stops	Auto
PSX	a	à	838.797	0.061	678	1877	2761	5500	6.38	12.48	15.07	archi-phon-2006-PSX-2-stops	Auto
PSX	a	á	868.400	0.131	751	1629	2795	5500	6.91	11.54	15.15	archi-phon-2006-PSX-2-stops	Auto
PSX	a	á	869.745	0.126	1057	1736	3261	5500	8.81	11.95	16.21	archi-phon-2006-PSX-2-stops	Auto
PSX	a	á	976.792	0.235	786	1752	2706	5500	7.15	12.02	14.82	archi-phon-2006-PSX-2-stops	Auto
PSX	a	á	978.159	0.294	814	1760	3000	5500	7.34	12.05	15.57	archi-phon-2006-PSX-2-stops	Auto
PSX	a	á	1020.298	0.170	898	1831	3065	5500	7.88	12.31	15.77	archi-phon-2006-PSX-2-stops	Auto
PSX	a	à	1020.775	0.122	797	1598	2341	5500	7.22	11.37	13.92	archi-phon-2006-PSX-2-stops	Auto
PSX	a	á	1021.686	0.105	835	1869	3118	5500	7.48	12.45	15.89	archi-phon-2006-PSX-2-stops	Auto
PSX	a	à	1022.038	0.069	628	1954	2729	5500	6.00	12.74	14.99	archi-phon-2006-PSX-2-stops	Auto
PSX	a	á	1037.622	0.233	979	1809	2775	5500	8.38	12.23	15.10	archi-phon-2006-PSX-2-stops	Auto
PSX	a	á	1038.818	0.188	871	1709	3053	5500	7.71	11.85	15.76	archi-phon-2006-PSX-2-stops	Auto
PSX	a	áːˤ	69.587	0.405	779	1807	2526	5500	7.10	12.22	14.47	archi-phon-2006-PSX-2-stops	Auto
PSX	a	áˤ	70.669	0.290	756	1722	2632	5500	6.95	11.91	14.74	archi-phon-2006-PSX-2-stops	Auto
PSX	a	áːˤ	188.373	0.218	967	1804	2948	5500	8.30	12.21	15.49	archi-phon-2006-PSX-2-stops	Auto
PSX	a	áˤ	189.416	0.194	891	1651	2782	5500	7.84	11.63	15.12	archi-phon-2006-PSX-2-stops	Auto
PSX	a	áːˤ	243.880	0.188	831	1771	2671	5500	7.45	12.09	14.85	archi-phon-2006-PSX-2-stops	Auto
PSX	a	áˤ	244.440	0.109	761	1679	2803	5500	6.98	11.74	15.17	archi-phon-2006-PSX-2-stops	Auto
PSX	a	áːˤ	245.374	0.205	966	1721	2711	5500	8.31	11.90	14.94	archi-phon-2006-PSX-2-stops	Auto
PSX	a	áˤ	246.574	0.160	872	1749	2880	5500	7.72	12.01	15.36	archi-phon-2006-PSX-2-stops	Auto
PSX	a	áˤ	250.615	0.230	880	1686	2428	5500	7.77	11.77	14.20	archi-phon-2006-PSX-2-stops	Auto
PSX	a	áˤ	251.553	0.165	837	1544	2412	5500	7.49	11.20	14.15	archi-phon-2006-PSX-2-stops	Auto
PSX	a	áˤ	264.923	0.191	872	1708	2500	5500	7.72	11.85	14.40	archi-phon-2006-PSX-2-stops	Auto
PSX	a	áˤ	265.935	0.139	804	1835	2745	5500	7.28	12.32	15.03	archi-phon-2006-PSX-2-stops	Auto
PSX	a	ã́ˤʲ	393.069	0.315	527	1855	2690	5500	5.18	12.39	14.88	archi-phon-2006-PSX-2-stops	Auto
PSX	a	ã́ˤʲ	394.174	0.320	535	1916	2647	5500	5.21	12.61	14.69	archi-phon-2006-PSX-2-stops	Auto
PSX	a	áˤ	407.483	0.184	747	1704	2271	5500	6.88	11.84	13.75	archi-phon-2006-PSX-2-stops	Auto
PSX	a	áˤ	408.724	0.160	748	1670	2320	5500	6.89	11.71	13.89	archi-phon-2006-PSX-2-stops	Auto
PSX	a	áˤ	487.976	0.157	865	1784	2707	5500	7.68	12.14	14.93	archi-phon-2006-PSX-2-stops	Auto
PSX	a	áˤ	489.335	0.158	887	1694	2635	5500	7.82	11.80	14.75	archi-phon-2006-PSX-2-stops	Auto
PSX	a	áˤ	1003.559	0.134	943	1627	2617	5500	8.17	11.53	14.70	archi-phon-2006-PSX-2-stops	Auto
PSX	a	áˤ	1004.720	0.117	821	1559	2526	5500	7.39	11.25	14.46	archi-phon-2006-PSX-2-stops	Auto
PSX	a	ã́ˤ	1026.884	0.114	609	1724	2364	5500	5.85	11.91	14.02	archi-phon-2006-PSX-2-stops	Auto
PSX	a	áˤ	1027.932	0.116	955	1631	2387	5500	8.23	11.55	14.08	archi-phon-2006-PSX-2-stops	Auto
PSX	a	áˤ	1029.339	0.175	814	1692	2391	5500	7.23	11.79	14.09	archi-phon-2006-PSX-2-stops	Auto
PSX	a	ã́ˤ	1030.484	0.111	660	1500	2000	5500	6.25	11.01	12.90	archi-phon-2006-PSX-2-stops	Manual
PSX	a	a	66.117	0.169	735	1771	2486	5400	6.79	12.09	14.35	archi-phon-2006-PSX-2-stops	Auto
PSX	a	a	67.381	0.106	660	1811	3182	5400	6.24	12.24	16.04	archi-phon-2006-PSX-2-stops	Auto
PSX	a	a	244.331	0.057	705	1826	2413	5400	6.58	12.29	14.07	archi-phon-2006-PSX-2-stops	Auto
PSX	a	a	244.806	0.107	884	1933	2854	5400	7.78	12.66	15.30	archi-phon-2006-PSX-2-stops	Auto
PSX	a	a	246.874	0.051	729	1910	2711	5400	6.75	12.59	14.95	archi-phon-2006-PSX-2-stops	Auto
PSX	a	a	247.016	0.146	816	1911	2893	5400	7.35	12.59	15.39	archi-phon-2006-PSX-2-stops	Auto
PSX	a	a	280.326	0.147	728	1676	2854	5400	6.74	11.73	15.30	archi-phon-2006-PSX-2-stops	Auto
PSX	a	a	281.526	0.085	775	1772	3099	5400	7.08	12.09	15.86	archi-phon-2006-PSX-2-stops	Auto
PSX	a	a	355.335	0.075	685	1927	2969	5400	6.43	12.65	15.53	archi-phon-2006-PSX-2-stops	Auto
PSX	a	a	482.632	0.334	864	1670	3131	5400	7.52	11.71	15.91	archi-phon-2006-PSX-2-stops	Auto
PSX	a	a	484.091	0.351	783	1674	2808	5400	7.07	11.72	15.16	archi-phon-2006-PSX-2-stops	Auto
PSX	a	a	1038.092	0.274	807	1745	3012	5400	7.28	11.99	15.57	archi-phon-2006-PSX-2-stops	Auto
PSX	a	a	1039.173	0.273	943	1677	3015	5400	8.16	11.73	15.66	archi-phon-2006-PSX-2-stops	Auto
PSX	a	a	1042.562	0.324	718	1693	2844	5400	6.61	11.80	15.04	archi-phon-2006-PSX-2-stops	Auto
PSX	a	a	1043.455	0.227	874	1678	2908	5400	7.72	11.74	15.43	archi-phon-2006-PSX-2-stops	Auto
PSX	a	aˤ	245.721	0.085	783	1795	2784	5300	7.13	12.18	15.13	archi-phon-2006-PSX-2-stops	Auto
PSX	a	aˤ	264.416	0.296	851	1831	2530	5300	7.58	12.31	14.47	archi-phon-2006-PSX-2-stops	Auto
PSX	a	aˤ	265.409	0.287	985	1755	2484	5300	8.42	12.03	14.35	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ó	10.371	0.224	484	1102	2945	5000	4.82	9.07	15.40	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ó	11.424	0.150	407	977	3052	5000	4.14	8.37	15.76	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ó	46.902	0.174	572	1319	2770	5000	5.55	10.19	15.09	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ó	48.077	0.141	505	1385	2875	5000	4.99	10.50	15.35	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ó	56.501	0.172	603	1297	2932	5000	5.76	10.09	15.48	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ó	58.270	0.101	452	1280	2773	5000	4.54	10.01	15.07	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ò	216.520	0.160	616	1258	2939	5000	5.90	9.87	15.49	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ò	217.570	0.124	563	1194	2944	5000	5.48	9.56	15.51	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ò	229.358	0.139	638	1326	2802	5000	6.07	10.22	15.17	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ò	230.386	0.085	557	1023	2925	5000	5.41	8.62	15.47	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ò	239.204	0.079	588	1101	2426	5000	5.68	9.07	14.19	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ó	273.140	0.386	617	1269	2768	5000	5.91	9.83	14.84	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ó	274.328	0.278	544	1188	2908	5000	5.32	9.54	15.42	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ó	294.729	0.174	547	1200	3010	5000	5.35	9.61	15.66	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ó	295.671	0.105	490	1095	2940	5000	4.87	9.05	15.50	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ó	298.492	0.160	585	1245	2848	5000	5.66	9.83	15.28	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ó	299.513	0.094	501	1312	2714	5000	4.97	10.16	14.95	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ó	330.533	0.213	594	1249	2924	5000	5.72	9.85	15.46	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ó	331.710	0.116	521	1239	2757	5000	5.14	9.80	15.06	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ó	375.932	0.214	551	1187	2880	5000	5.37	9.52	15.35	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ó	377.255	0.157	390	1031	2639	5000	3.98	8.67	14.72	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ó	387.101	0.346	555	1230	2872	5000	5.41	9.76	15.19	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ó	388.019	0.157	514	1103	2833	5000	5.07	9.09	15.25	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ó	475.655	0.243	518	1204	2641	5000	5.07	9.55	14.48	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ó	476.981	0.138	471	1209	2875	5000	4.71	9.64	15.35	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ó	820.759	0.119	525	1032	3197	5000	5.17	8.69	16.07	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ó	822.140	0.163	468	1023	3159	5000	4.68	8.65	15.99	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ó	835.928	0.259	434	940	3034	5000	4.38	8.15	15.72	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ó	836.813	0.305	463	968	3104	5000	4.64	8.31	15.87	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ó	852.844	0.114	511	913	2182	5000	5.00	7.98	13.45	archi-phon-2006-PSX-2-stops	Auto
PSX	o	ó	854.054	0.088	449	1014	2325	5000	4.51	8.59	13.90	archi-phon-2006-PSX-2-stops	Auto
PSX	o	óˤ	860.566	0.298	629	1282	2047	4950	6.01	10.02	13.05	archi-phon-2006-PSX-2-stops	Auto
PSX	o	óˤ	861.666	0.148	618	1268	2080	4950	5.93	9.94	13.16	archi-phon-2006-PSX-2-stops	Auto
PSX	o	o	407.743	0.129	578	1200	2594	5000	5.60	9.60	14.65	archi-phon-2006-PSX-2-stops	Auto
PSX	o	o	408.974	0.082	498	1305	2547	5000	4.94	10.11	14.52	archi-phon-2006-PSX-2-stops	Auto
PSX	o	o	1030.834	0.123	467	1070	2772	5000	4.67	8.91	15.10	archi-phon-2006-PSX-2-stops	Auto
PSX	o	oˤ	330.290	0.138	620	1348	2206	4400	5.94	10.33	13.49	archi-phon-2006-PSX-2-stops	Auto
PSX	o	oˤ	331.498	0.116	539	1342	2225	4400	5.27	10.30	13.46	archi-phon-2006-PSX-2-stops	Auto
PSX	u	ú	284.786	0.256	411	963	2233	4950	4.17	8.11	13.50	archi-phon-2006-PSX-2-stops	Auto
PSX	u	ú	285.926	0.184	421	907	2943	4950	4.26	7.92	15.39	archi-phon-2006-PSX-2-stops	Auto
PSX	u	ú	303.115	0.192	431	1448	2483	4950	4.35	10.76	14.13	archi-phon-2006-PSX-2-stops	Auto
PSX	u	ú	304.063	0.133	381	1746	2849	4950	3.90	12.00	15.29	archi-phon-2006-PSX-2-stops	Auto
PSX	u	ú	453.998	0.322	417	884	2025	4950	4.22	7.79	12.62	archi-phon-2006-PSX-2-stops	Auto
PSX	u	ú	455.132	0.374	480	1133	2750	4950	4.67	8.96	14.99	archi-phon-2006-PSX-2-stops	Auto
PSX	u	ú	458.734	0.272	388	849	1847	4950	3.96	7.57	12.34	archi-phon-2006-PSX-2-stops	Auto
PSX	u	ú	471.108	0.216	424	868	1859	4950	4.29	7.69	12.10	archi-phon-2006-PSX-2-stops	Auto
PSX	u	ṹ	472.257	0.149	398	801	2452	4950	4.05	7.25	14.26	archi-phon-2006-PSX-2-stops	Auto
PSX	u	ú	1007.520	0.135	485	1032	3094	4950	4.79	8.63	15.85	archi-phon-2006-PSX-2-stops	Auto
PSX	u	ú	1008.498	0.110	432	1035	2974	4950	4.36	8.71	15.37	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	112.917	0.039	453	1132	1592	4050	4.55	9.25	11.40	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	138.626	0.060	372	1118	2124	4050	3.82	9.18	13.30	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	139.043	0.039	310	1068	1838	4050	3.22	8.90	12.34	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	139.400	0.064	336	1013	2105	4050	3.48	8.59	13.24	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	255.162	0.087	443	1311	1954	4050	4.44	10.15	12.68	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	255.987	0.060	471	1676	2877	4050	4.71	11.73	15.35	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	260.166	0.279	450	892	1494	4050	4.53	7.85	10.97	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	261.005	0.187	382	812	2230	4050	3.90	7.32	13.61	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	285.398	0.288	408	916	1582	4050	4.14	7.97	11.12	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	286.421	0.165	388	1046	2105	4050	3.96	8.65	13.20	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	372.260	0.246	383	951	1409	4050	3.92	8.13	10.59	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	373.326	0.380	532	1419	2403	4050	4.96	10.48	14.10	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	448.529	0.185	436	1163	1640	4050	4.38	9.34	11.54	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	449.715	0.109	376	1631	2026	4050	3.85	11.52	12.84	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	453.711	0.150	427	717	1562	4050	4.31	6.67	11.18	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	454.918	0.097	417	887	1999	4050	4.22	7.82	12.89	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	458.423	0.160	460	1219	1963	4050	4.61	9.51	12.51	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	470.850	0.134	424	1077	1643	4050	4.29	8.93	11.54	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	472.069	0.095	415	1123	1658	4050	4.21	9.20	11.66	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	1007.201	0.146	473	1017	2089	4050	4.72	8.60	12.94	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	1008.235	0.119	460	837	2144	4050	4.60	7.50	13.24	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	1027.262	0.104	511	1144	1339	4050	5.06	9.28	10.28	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	1028.346	0.111	436	1041	1600	4050	4.40	8.75	11.41	archi-phon-2006-PSX-2-stops	Auto
PSX	u	u	1029.779	0.136	470	995	1663	4050	4.69	8.46	11.43	archi-phon-2006-PSX-2-stops	Auto
PSX	ə	ə	26.679	0.056	744	1232	1991	4950	6.86	9.77	12.87	archi-phon-2006-PSX-2-stops	Auto
PSX	ə	ə	55.738	0.099	434	1726	1920	4950	4.38	11.91	12.60	archi-phon-2006-PSX-2-stops	Auto
PSX	ə	ə	57.435	0.086	480	1631	2594	4950	4.77	11.55	14.51	archi-phon-2006-PSX-2-stops	Auto
PSX	ə	ə	65.896	0.088	510	1653	2800	4950	4.92	11.29	15.07	archi-phon-2006-PSX-2-stops	Auto
PSX	ə	ə	67.200	0.064	433	1827	2138	4950	4.37	12.30	13.34	archi-phon-2006-PSX-2-stops	Auto
PSX	ə	ə	80.525	0.118	396	1860	2367	4950	4.03	12.36	14.01	archi-phon-2006-PSX-2-stops	Auto
PSX	ə	ə	82.048	0.054	400	2448	2814	4950	4.07	14.26	15.20	archi-phon-2006-PSX-2-stops	Auto
PSX	ə	ə	209.217	0.088	519	2036	2738	4950	5.12	13.01	15.01	archi-phon-2006-PSX-2-stops	Auto
PSX	ə	ə	244.183	0.067	702	1649	2592	4950	6.56	11.62	14.64	archi-phon-2006-PSX-2-stops	Auto
PSX	ə	ə	244.691	0.036	664	1625	2546	4950	6.27	11.53	14.52	archi-phon-2006-PSX-2-stops	Auto
PSX	ə	ə	298.308	0.061	484	1678	2779	4950	4.82	11.74	15.12	archi-phon-2006-PSX-2-stops	Auto
PSX	ə	ə	299.320	0.074	391	1744	2751	4950	3.99	11.99	15.05	archi-phon-2006-PSX-2-stops	Auto
PSX	ə	ə	346.821	0.275	613	1661	2644	4950	5.87	11.66	14.65	archi-phon-2006-PSX-2-stops	Auto
PSX	ə	ə	356.185	0.044	407	1878	2821	4950	4.14	12.48	15.22	archi-phon-2006-PSX-2-stops	Auto
PSX	ə	ə	387.846	0.080	444	1496	2532	4950	4.47	10.99	14.48	archi-phon-2006-PSX-2-stops	Auto
PSX	ə	əˤ	201.259	0.112	664	1977	2579	4900	6.28	12.82	14.61	archi-phon-2006-PSX-2-stops	Auto
PSX	ə	əˤ	202.587	0.067	637	1878	2465	4900	6.07	12.48	14.30	archi-phon-2006-PSX-2-stops	Auto
PSX	ə	əˤ	203.853	0.087	640	1948	2513	4900	6.09	12.72	14.43	archi-phon-2006-PSX-2-stops	Auto
PSX	ə	əˤ	204.875	0.073	581	1914	2397	4900	5.63	12.60	14.11	archi-phon-2006-PSX-2-stops	Auto
JSP	i	í	4.620	0.236	354	2253	3171	5500	3.64	13.63	15.92	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	5.449	0.179	343	2382	2946	5500	3.54	14.07	15.47	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	8.696	0.293	395	2400	3051	5500	4.02	14.12	15.75	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	9.758	0.205	373	2168	2813	5500	3.82	13.43	15.20	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	14.081	0.270	369	2236	2607	5500	3.79	13.64	14.68	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	14.858	0.209	343	2215	2701	5500	3.54	13.58	14.92	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	íː	29.540	0.178	365	2081	2556	5500	3.75	13.16	14.53	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	íː	31.405	0.183	343	2086	2719	5500	3.54	13.18	14.95	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	íː	37.907	0.176	395	2273	2822	5500	4.02	13.75	15.21	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	íː	39.485	0.136	336	2276	2842	5500	3.47	13.76	15.26	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	íː	42.116	0.208	352	2382	3289	5500	3.63	14.07	16.26	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	íː	42.919	0.141	340	2373	3044	5500	3.51	14.04	15.69	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	íː	79.999	0.156	367	2184	2738	5500	3.77	13.49	15.01	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	íː	81.399	0.141	358	2164	3035	5500	3.68	13.42	15.71	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	165.007	0.144	367	2057	2737	5500	3.76	13.08	15.01	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	165.596	0.114	311	1929	2428	5500	3.23	12.66	14.19	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	167.246	0.153	360	2131	2284	5500	3.70	13.32	13.78	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	167.699	0.137	334	2116	2530	5500	3.45	13.27	14.48	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	185.334	0.127	324	2195	2802	5500	3.36	13.52	15.16	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	185.798	0.119	269	2108	2745	5500	2.82	13.24	15.03	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	202.090	0.220	363	2238	2981	5500	3.72	13.65	15.58	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	203.252	0.173	319	2216	2823	5500	3.30	13.58	15.22	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	368.089	0.113	400	2009	2850	5500	4.07	12.93	15.29	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	375.876	0.121	404	2222	2633	5500	4.11	13.60	14.74	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	376.405	0.079	342	1978	2758	5500	3.53	12.82	15.06	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	380.860	0.185	435	2188	2640	5500	4.39	13.50	14.76	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	455.258	0.250	393	2185	2686	5500	4.01	13.49	14.88	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	456.145	0.321	303	2119	3031	5500	3.16	13.28	15.70	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	697.531	0.134	369	1964	2639	5500	3.78	12.78	14.76	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	699.251	0.093	386	1956	2635	5500	3.94	12.75	14.75	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	707.451	0.267	352	2270	2949	5500	3.62	13.75	15.51	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	708.272	0.232	338	2216	2838	5500	3.49	13.58	15.25	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	718.101	0.361	385	2333	2820	5500	3.93	13.93	15.21	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	718.775	0.244	328	2328	2964	5500	3.39	13.91	15.55	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	728.018	0.147	360	2157	2519	5500	3.70	13.40	14.45	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	728.554	0.137	346	2173	2694	5500	3.57	13.45	14.90	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	ĩ́	735.435	0.171	382	2260	2910	5500	3.91	13.71	15.36	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	736.579	0.170	323	2315	3535	5500	3.35	13.88	16.75	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	756.200	0.214	455	2181	2918	5500	4.56	13.47	15.39	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	757.109	0.188	437	2070	2752	5500	4.41	13.12	15.03	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	765.851	0.221	359	2062	2731	5500	3.69	13.10	15.00	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	766.395	0.198	373	2104	2820	5500	3.81	13.23	15.20	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	íː	773.475	0.226	356	2149	3023	5500	3.66	13.38	15.69	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	íː	774.042	0.188	286	2070	2720	5500	2.99	13.12	14.97	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	869.574	0.081	381	2108	2633	5500	3.90	13.25	14.75	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	870.236	0.076	408	1997	2471	5500	4.15	12.88	14.30	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	í	903.838	0.091	430	2114	2627	5500	4.35	13.27	14.73	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	ĩ́ː	1011.900	0.315	447	2280	3155	5500	4.50	13.77	15.96	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	ĩ́ː	1012.617	0.276	350	2239	2873	5500	3.60	13.65	15.33	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	íˤ	24.769	0.156	350	2006	2563	4500	3.61	12.92	14.56	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	íˤ	25.615	0.152	340	1927	2651	4500	3.51	12.65	14.79	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	íˤ	802.468	0.252	405	1951	2476	4500	4.11	12.73	14.32	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	íˤ	804.011	0.189	341	1930	2587	4500	3.52	12.66	14.63	archi-phon-2006-JSP-1-vowels	Auto
